model_name,column_name,column_type,comment,index
model.sap_source.stg_sap__kna1_tmp,KDKG3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KDKG4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KDKG5,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,XKNZA,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,FITYP,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STCDT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STCD3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STCD4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STCD5,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,XICMS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,XXIPI,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,XSUBT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CFOPC,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TXLW1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TXLW2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CCC01,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CCC02,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CCC03,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CCC04,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CASSD,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KNURL,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,J_1KFREPRE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,J_1KFTBUS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,J_1KFTIND,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CONFS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,UPDAT,TEXT,,
model.sap_source.stg_sap__kna1_tmp,UPTIM,TEXT,,
model.sap_source.stg_sap__kna1_tmp,NODEL,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DEAR6,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CVP_XBLCK,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,SUFRAMA,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,RG,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,EXP,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,UF,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,RGDATE,TEXT,,
model.sap_source.stg_sap__kna1_tmp,RIC,TEXT,,
model.sap_source.stg_sap__kna1_tmp,RNE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,RNEDATE,TEXT,,
model.sap_source.stg_sap__kna1_tmp,CNAE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,LEGALNAT,TEXT,,
model.sap_source.stg_sap__kna1_tmp,CRTN,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ICMSTAXPAY,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,INDTYP,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TDT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,COMSIZE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DECREGPC,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_PALHGT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_PAL_UL,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_PK_MAT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_MATPAL,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_I_NO_LYR,TEXT,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_ONE_MAT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_ONE_SORT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_ULD_SIDE,TEXT,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_LOAD_PREF,TEXT,,
model.sap_source.stg_sap__kna1_tmp,_VSO_R_DPOINT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_XLSO_CUSTOMER,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_XLSO_SYSID,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_XLSO_CLIENT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_XLSO_PARTNER,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_XLSO_PREF_PAY,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ALC,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PMT_OFFICE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,FEE_SCHEDULE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DUNS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DUNS4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOFG,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOIS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSON1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSON2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSON3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOVN,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOTL,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOHS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOST,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOO1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOO2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOO3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOO4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSOO5,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,OIDRC,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,OID_POREQD,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,OIPBL,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__kna1_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__kna1_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__bkpf_tmp,BELNR,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,BUKRS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,GJAHR,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,MANDT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BLART,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,BLDAT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,BUDAT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,MONAT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,CPUDT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,CPUTM,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,AEDAT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,UPDDT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,WWERT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,USNAM,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,TCODE,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,BVORG,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XBLNR,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,DBBLG,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,STBLG,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,STJAH,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BKTXT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,WAERS,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,KURSF,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KZWRS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KZKRS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BSTAT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XNETB,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,FRATH,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XRUEB,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,GLVOR,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,GRPID,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,DOKID,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,ARCID,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,IBLAR,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,AWTYP,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,AWKEY,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,FIKRS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,HWAER,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,HWAE2,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,HWAE3,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,KURS2,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KURS3,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BASW2,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BASW3,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,UMRD2,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,UMRD3,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XSTOV,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,STODT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,XMWST,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,CURT2,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,CURT3,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KUTY2,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,KUTY3,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,XSNET,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,AUSBK,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XUSVR,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,DUEFL,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,AWSYS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,TXKRS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,CTXKRS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,LOTKZ,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XWVOF,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,STGRD,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PPNAM,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BRNCH,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,NUMPG,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,ADISC,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XREF1_HD,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XREF2_HD,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XREVERSAL,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,REINDAT,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,RLDNR,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,LDGRP,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PROPMANO,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XBLNR_ALT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,VATDATE,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,DOCCAT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XSPLIT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,CASH_ALLOC,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,FOLLOW_ON,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XREORG,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,SUBSET,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KURST,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KURSX,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KUR2X,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KUR3X,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,XMCA,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,RESUBMISSION,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,_SAPF15_STATUS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOTY,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOAK,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOKS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOSG,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOFN,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,INTFORM,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,INTDATE,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOBT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOZL,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSODT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PSOTM,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,FM_UMART,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,CCINS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,CCNUM,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,SSBLK,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BATCH,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,SNAME,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,SAMPLED,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,EXCLUDE_FLAG,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,BLIND,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,OFFSET_STATUS,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,OFFSET_REFER_DAT,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,PENRC,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,KNUMV,NUMBER,,
model.sap_source.stg_sap__bkpf_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__bkpf_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__bkpf_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__pa0008_tmp,BEGDA,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,ENDDA,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,MANDT,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OBJPS,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,PERNR,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,SEQNR,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,SPRPS,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,SUBTY,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,AEDTM,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,UNAME,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,HISTO,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,ITXEX,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,REFEX,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,ORDEX,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,ITBLD,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,PREAS,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,FLAG1,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,FLAG2,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,FLAG3,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,FLAG4,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,RESE1,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,RESE2,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,GRPVL,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,TRFAR,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,TRFGB,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,TRFGR,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,TRFST,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,STVOR,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,ORZST,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,PARTN,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,WAERS,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,VGLTA,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,VGLGB,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,VGLGR,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,VGLST,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,VGLSV,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BSGRD,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,DIVGV,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANSAL,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,FALGK,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,FALGR,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA01,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET01,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ01,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN01,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK01,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA02,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET02,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ02,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN02,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK02,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA03,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET03,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ03,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN03,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK03,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA04,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET04,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ04,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN04,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK04,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA05,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET05,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ05,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN05,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK05,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA06,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET06,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ06,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN06,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK06,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA07,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET07,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ07,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN07,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK07,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA08,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET08,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ08,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN08,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK08,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA09,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET09,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ09,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN09,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK09,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA10,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET10,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ10,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN10,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK10,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA11,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET11,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ11,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN11,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK11,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA12,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET12,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ12,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN12,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK12,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA13,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET13,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ13,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN13,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK13,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA14,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET14,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ14,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN14,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK14,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA15,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET15,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ15,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN15,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK15,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA16,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET16,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ16,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN16,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK16,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA17,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET17,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ17,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN17,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK17,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA18,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET18,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ18,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN18,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK18,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA19,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET19,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ19,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN19,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK19,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA20,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET20,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ20,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN20,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK20,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA21,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET21,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ21,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN21,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK21,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA22,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET22,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ22,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN22,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK22,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA23,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET23,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ23,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN23,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK23,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA24,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET24,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ24,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN24,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK24,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA25,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET25,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ25,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN25,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK25,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA26,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET26,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ26,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN26,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK26,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA27,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET27,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ27,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN27,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK27,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA28,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET28,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ28,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN28,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK28,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA29,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET29,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ29,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN29,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK29,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA30,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,BET30,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,ANZ30,NUMBER,,
model.sap_source.stg_sap__pa0008_tmp,EIN30,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,OPK30,TEXT,,
model.sap_source.stg_sap__pa0008_tmp,LGA31,TEXT,,
